protoform;DoT;Type;id;label
Most variability_low trends are time_middle;0.9735454182115505;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_low trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are dynamics_decreasing;0.15790030337765829;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are dynamics_increasing;0.05404870655691693;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are duration_medium;1.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are time_middle;1.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_medium trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are dynamics_decreasing;0.6785030409972794;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are duration_medium;0.02181755680016921;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are duration_long;1.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are time_middle;1.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most variability_high trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are dynamics_constant;0.6273115289320831;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are dynamics_increasing;0.45613973968447846;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are duration_short;0.6178176447198703;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are duration_medium;0.014876800835792832;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are variability_low;0.6709863108862026;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are variability_medium;0.06015540152956727;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_beginning trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are duration_short;0.6668480313756078;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are variability_low;0.6080784440017034;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_middle trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are dynamics_constant;1.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are duration_short;0.8754544017701924;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are variability_low;1.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most time_ending trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_2_23Feb13_Lynx_13-02-12;_good_
Most trends are variability_low;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are duration_short;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are dynamics_decreasing;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are time_beginning;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are variability_medium;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are duration_medium;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are dynamics_constant;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are time_middle;0.3185735118653059;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are variability_high;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are duration_long;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are dynamics_increasing;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are time_ending;0.0;1.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are dynamics_constant;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are time_middle;0.09961995355053638;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are dynamics_decreasing;0.9568032752521536;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are time_middle;0.9824843680342434;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are dynamics_decreasing;0.7157944053378023;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are time_middle;0.9588277075925605;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are time_middle;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are time_middle;0.041246176352339375;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_constant trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are time_middle;0.15937294252917716;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most dynamics_increasing trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are dynamics_constant;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are duration_short;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are time_middle;0.0909338491137198;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_low trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are dynamics_decreasing;0.9067094209368567;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are duration_medium;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are time_middle;0.9011187697219867;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_medium trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are dynamics_decreasing;0.8002602356795172;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are duration_long;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are time_middle;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most variability_high trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_beginning trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are dynamics_decreasing;0.5950810826383399;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are duration_short;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_middle trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are dynamics_constant;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are duration_short;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are variability_low;1.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most time_ending trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_16Feb13_Lynx_13-01-01;_good_
Most trends are variability_low;0.43067912868160263;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are duration_short;0.5463288411782309;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are dynamics_decreasing;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are time_beginning;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are variability_medium;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are duration_medium;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are dynamics_constant;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are time_middle;0.6984208875805484;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are variability_high;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are duration_long;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are dynamics_increasing;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most trends are time_ending;0.0;1.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are variability_low;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are dynamics_constant;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are time_middle;0.6257838991397466;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_short trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are variability_medium;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are dynamics_decreasing;0.5187269588967696;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are dynamics_increasing;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are time_middle;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_medium trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are variability_high;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are dynamics_decreasing;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are dynamics_constant;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are dynamics_increasing;0.5769203663530618;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are time_middle;0.9261142520426859;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most duration_long trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are variability_low;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are duration_short;0.01031838128632686;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are time_middle;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_decreasing trends are time_ending;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are variability_low;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are variability_medium;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are variability_high;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are duration_short;1.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are duration_medium;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are duration_long;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are time_beginning;0.0;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
Most dynamics_constant trends are time_middle;0.8176483628697101;2.0;QC_Shew_13_01_pt5_3_23Jan13_Lynx_13-01-01;_good_
